restaurantID,Name,Cuisine,Is Closed,Rating,Number of Reviews,Address,InsertTime
15pcxijuNY8BMNzBhABt7w,Miss Lily's 7A,Chicken,False,4.0,696,109 Avenue A,Sat Oct 10 06:43:48 2020
3V20VbC45XL4TBYTL9DrOg,David's Cafe,Chicken,False,4.0,201,110 St Marks Pl,Sat Oct 10 06:43:48 2020
dh5r9-SbN8xJ76XvnayWLQ,Giano Restaurant,Chicken,False,4.5,600,126 E 7th St,Sat Oct 10 06:43:48 2020
Qd2fk2Kc5IjMrICXtjkuKA,Hayaty NYC,Chicken,False,3.5,153,103 Ave A,Sat Oct 10 06:43:48 2020
OaLbgr9ardChJ90u16Ik9g,Kazuza,Chicken,False,4.0,487,107 Ave A,Sat Oct 10 06:43:48 2020
JSexQM-wn8HvWmfxu_m5ZA,Gnocco,Chicken,False,4.0,465,337 E 10th St,Sat Oct 10 06:43:48 2020
e1jwvzY8hU642HSBZZATcw,Hub Thai,Chicken,False,4.0,115,105 Avenue A,Sat Oct 10 06:43:48 2020
UfwSe6a0u22Ro7vOOcuYHw,Saramsam,Chicken,False,4.0,8,111 E 7th St,Sat Oct 10 06:43:48 2020
7xV4gzrgaOgQYtPC3FBZig,Pylos,Chicken,False,4.5,1125,128 E 7th St,Sat Oct 10 06:43:48 2020
W4hobe10Fy54MKqmLaObEg,Cafe Mogador,Chicken,False,4.0,1907,101 St Marks Pl,Sat Oct 10 06:43:48 2020
Ik8lThBD1vLSORUYm6ja3w,Natural Gourmet Kitchen,Chicken,False,1.0,1,,Sat Oct 10 06:43:48 2020
1Duix1fA6zcJGdYAmBPkmw,Dumpling Man,Chicken,False,3.5,833,100 Saint Marks Pl,Sat Oct 10 06:43:48 2020
LMyvruexOQzzHQrAgbdqiA,Nowon,Chicken,False,4.5,88,507 East 6th St,Sat Oct 10 06:43:48 2020
ZgIfySJ3cnB1svoyJAiCzg,Buenos Aires,Chicken,False,4.0,544,513 E 6th St,Sat Oct 10 06:43:48 2020
qOp4T7UxfL6MgO41dN3Qlg,Whitman's,Chicken,False,4.0,627,406 E 9th St,Sat Oct 10 06:43:48 2020
upaVTWhLsxcu1HXqN8iHVQ,Ladybird,Chicken,False,4.0,302,111 East 7th St,Sat Oct 10 06:43:48 2020
wTQYOTh9_JPI2I8s6Xc-Cw,Pineapple Club,Chicken,False,4.5,23,509 E 6th St,Sat Oct 10 06:43:48 2020
YHPs7v1oWco11843J5Nt_Q,August Laura,Chicken,False,4.5,39,94 Avenue A,Sat Oct 10 06:43:48 2020
gjJiJ5yHqiEe3sFn_v-5JA,C&B,Chicken,False,4.5,210,178 E 7th St,Sat Oct 10 06:43:48 2020
2FPCMr1XpxwygeGhTZC86Q,Honeybee’s,Chicken,False,4.0,68,95 Avenue A,Sat Oct 10 06:43:48 2020
M-odQWSEfsR2mVEw7nKG-g,Nyonya,Chicken,False,4.0,2086,199 Grand St,Sat Oct 10 06:43:49 2020
SpyQHasbnU5YkOR6PI4sNQ,Margherita NYC,Chicken,False,4.0,303,197 Grand St,Sat Oct 10 06:43:49 2020
Da9aNH6kW3fv4mTzqx3yPw,Caffe Palermo,Chicken,False,3.5,558,148 Mulberry St,Sat Oct 10 06:43:49 2020
hvi63FpI8TIhvVLFsvfKWQ,Angelo's,Chicken,False,3.5,393,146 Mulberry St,Sat Oct 10 06:43:49 2020
9Qy3xaMNs-MQyx1HOKWi8g,Hong Yik Food Market Corporation,Chicken,False,3.0,1,143 Mott St,Sat Oct 10 06:43:49 2020
m8UUM6DjMgXtH_qKzo9LBA,Golden Steamer,Chicken,False,4.0,341,143-A Mott St,Sat Oct 10 06:43:49 2020
MN17Htz75s1aZvO5nltzPA,Haven Cafe,Chicken,False,4.5,56,147 Mott St,Sat Oct 10 06:43:49 2020
EHINHIbLklEUShuANKjGgw,Tomiño Taberna Gallega,Chicken,False,4.5,254,192 Grand St,Sat Oct 10 06:43:49 2020
zEIt0xaPM9DIS-pc118O6A,Hometown Hotpot & BBQ,Chicken,False,4.0,1244,194 Grand St,Sat Oct 10 06:43:49 2020
MDMw0HFK3rgeGRl-FZC9Fg,Banh Mi Saigon,Chicken,False,4.0,1473,198 Grand St,Sat Oct 10 06:43:49 2020
D3Qp546j-mH1TX-11q5uAA,Di Palo's,Chicken,False,4.5,307,200 Grand St,Sat Oct 10 06:43:49 2020
MphfKkYFEe0BDQ6hZ0A5fA,Gelso & Grand,Chicken,False,4.5,949,186 Grand St,Sat Oct 10 06:43:49 2020
0zxGc7hit7mFSk2o1PvIdQ,Umberto's Clam House,Chicken,False,3.0,438,132 Mulberry St,Sat Oct 10 06:43:49 2020
yVOQiEjrWRmdYyMahJjk0A,Sofia's,Chicken,False,5.0,6,143 Mulberry St,Sat Oct 10 06:43:49 2020
OCTiJwvjoK81WoDwsTkFvA,Paesano of Mulberry Street,Chicken,False,4.0,945,136 Mulberry St,Sat Oct 10 06:43:49 2020
Druuy1ytvYZGYZfjcEq1dw,Mambo taliano Ristorante & Piano Bar,Chicken,False,1.5,61,145 Mulberry St,Sat Oct 10 06:43:49 2020
9ngvh253nco8mFljHoB0Hg,Alleva Dairy,Chicken,False,4.0,165,188 Grand St,Sat Oct 10 06:43:49 2020
KZHeT-AgZnF6iYCVsucClg,Capri Ristorante,Chicken,False,2.5,296,145-147 Mulberry St,Sat Oct 10 06:43:49 2020
rHYwqiWTFs-oOKikxY7kag,Zia Maria-Little Italy,Chicken,False,4.0,164,138 Mulberry St,Sat Oct 10 06:43:49 2020
lTa_the-LGQxdwKhwfwVyw,La Nonna,Chicken,False,3.5,269,134 Mulberry St,Sat Oct 10 06:43:49 2020
S0QgzOvaw5COMRnKWlVGnA,Baz Bagel and Restaurant,Chicken,False,3.5,391,181 Grand St,Sat Oct 10 06:43:49 2020
jsJdz6pvyYZjtut9vkUwBw,Yaya Tea Garden,Chicken,False,4.0,263,206 Grand St,Sat Oct 10 06:43:49 2020
c0uXkrxk8OBm1rXkP4exZA,New York Mart,Chicken,False,3.0,102,128 Mott St,Sat Oct 10 06:43:49 2020
yiyc5wbgSCe13I7hj_jb-A,Pho Bang Restaurant,Chicken,False,4.0,541,157 Mott St,Sat Oct 10 06:43:49 2020
G-op2xLJqocfg1AwJNge8Q,Il Piccolo Bufalo,Chicken,False,3.5,243,141 Mulberry St,Sat Oct 10 06:43:49 2020
iEUXrUUqGfUhpgYYSr5Zig,Da Nico Ristorante,Chicken,False,4.0,778,164 Mulberry St,Sat Oct 10 06:43:49 2020
yxD2b5vq3sodcz1dU3YZaw,Kwong Wah Co.,Chicken,False,4.0,29,210 Grand St,Sat Oct 10 06:43:49 2020
LztkKM-lvRraBbS9TVXzcg,Yiwanmen,Chicken,False,4.0,145,150 Mott St,Sat Oct 10 06:43:49 2020
cGx9CYLxw6fqUQU-MFup8A,Milk & Cream Cereal Bar,Chicken,False,4.5,994,159 Mott St,Sat Oct 10 06:43:49 2020
I2lgw_7DUnwD92ND4PN-Ow,Aunt Jake's,Chicken,False,4.0,1484,133 Mulberry St,Sat Oct 10 06:43:49 2020
-2FAuHbWsc_rxuSaeYAhCw,Green Garden Village,Chicken,False,4.5,53,216 Grand St,Sat Oct 10 06:43:49 2020
1HjbS4hWLeHEwpC4EuWKYw,Manna House Bakery,Chicken,False,4.0,66,125 Mott St,Sat Oct 10 06:43:49 2020
vljzC9rd4irYNQGSh8oYdA,Hong Li Meat Market,Chicken,False,3.5,8,124 Mott St,Sat Oct 10 06:43:49 2020
Gv0C5ZH2thBv2qP7AU_7Gw,Vivi Bubble Tea,Chicken,False,3.5,99,183 Hester St,Sat Oct 10 06:43:49 2020
7EAj8VJX_DoKlZdCJBE4Pg,La Bella Vita,Chicken,False,4.0,395,163 Mulberry St,Sat Oct 10 06:43:49 2020
z4MumU_OUun7YHOJdZEqQg,Malaysia Beef Jerky,Chicken,False,4.5,298,95A Elizabeth St,Sat Oct 10 06:43:49 2020
ZamvzoxEKiJEboO0ZUdogw,Amici Ristorante,Chicken,False,3.5,8,165 Mulberry St,Sat Oct 10 06:43:49 2020
njqbo43rFzj934E5eHbPCw,OK 218,Chicken,False,3.5,61,218 Grand St,Sat Oct 10 06:43:49 2020
JyXn_GCGM2DsNYIzgzQrDw,Da Gennaro,Chicken,False,4.0,1016,129 Mulberry St,Sat Oct 10 06:43:49 2020
jo30o65XFWmgMJS86zFiFQ,La Mela Ristorante,Chicken,False,3.5,764,167 Mulberry St,Sat Oct 10 06:43:49 2020
oCeDS1HexV3bWSJLxmjqXQ,Onieals Grand Street,Chicken,False,4.0,329,174 Grand St,Sat Oct 10 06:43:49 2020
WmK7GXwOnLSTRN1ocyUThg,Puglia Ristorante,Chicken,False,4.0,503,189 Hester St,Sat Oct 10 06:43:49 2020
SbevrHJ2M5Oc8_SHi79YQg,Caffe Napoli,Chicken,False,3.0,630,191 Hester St,Sat Oct 10 06:43:49 2020
DiMjV0XcRGybywKE0JTfZQ,Two Hands,Chicken,False,3.5,650,164 Mott St,Sat Oct 10 06:43:49 2020
DI_FoHY84hfzTWwlzF76aw,Benito One,Chicken,False,4.0,716,174 Mulberry St,Sat Oct 10 06:43:49 2020
d7LM2UaxRQachlWhZGP_tg,Casa Bella Restaurant,Chicken,False,3.0,498,127 Mulberry St,Sat Oct 10 06:43:49 2020
ghAF3f4a68kbAtptLsvxyg,Deluxe Food Market,Chicken,False,4.0,235,79 Elizabeth St,Sat Oct 10 06:43:49 2020
1qotQS-eDg6_TdBU0cQiPg,Vincent's Restaurant,Chicken,False,3.0,258,119 Mott St,Sat Oct 10 06:43:49 2020
z5-TEI72RVwwtWG4CEggLw,Lunella Ristorante Italiano,Chicken,False,3.5,237,173 Mulberry St,Sat Oct 10 06:43:49 2020
1hdwhb6kzLxL3Lt3PxoHKA,Shoo Shoo,Chicken,False,4.0,97,371 Broome St,Sat Oct 10 06:43:49 2020
2x8ZXCEIA2ZmXoW9L-KEjw,Square Diner,Chicken,False,3.5,174,33 Leonard St,Sat Oct 10 06:43:49 2020
XIhSecPSJ42wdRkXuFjcFw,Girello,Chicken,False,3.5,38,11 Varick St,Sat Oct 10 06:43:49 2020
nKpHJSu7xbGyerOjfLRzfA,Gotan - Tribeca,Chicken,False,4.0,385,130 Franklin St,Sat Oct 10 06:43:49 2020
oV424-PaBMTE99BqGLotYQ,Walker's,Chicken,False,4.0,293,16 N Moore St,Sat Oct 10 06:43:49 2020
syu8oCU9h3X9hfAE_lpADw,Terra Wine Bar,Chicken,False,3.5,365,222 W Broadway,Sat Oct 10 06:43:49 2020
szyoiJXuX8shNnsm8-Bffg,Cafe Atelier,Chicken,False,4.5,25,112 Hudson St,Sat Oct 10 06:43:49 2020
XBWO26QblInZGftnSDD94A,Maman Tribeca,Chicken,False,4.0,257,211 W Broadway,Sat Oct 10 06:43:49 2020
Vs-3byrsBYwd_Cnfl0CyFw,Bubby's Tribeca,Chicken,False,3.5,1398,120 Hudson St,Sat Oct 10 06:43:49 2020
RW-v9cm9rQZS9cSihuXfvw,Brandy Library,Chicken,False,4.0,603,25 N Moore St,Sat Oct 10 06:43:49 2020
hhqUkocxtcnILE4hKFCoPg,Tutto il Giorno,Chicken,False,3.5,93,114 Franklin St,Sat Oct 10 06:43:49 2020
IiDfrdwPZJHbiuHdjaSJKA,Attraversa,Chicken,False,4.0,62,225 W Broadway,Sat Oct 10 06:43:49 2020
2R1KAjhs0bpWqLTcB5QOWg,Cafe Clementine,Chicken,False,3.5,147,227 W Broadway,Sat Oct 10 06:43:49 2020
fVsH6QIJPzXpVbgmeiolsA,Jungsik,Chicken,False,4.5,596,2 Harrison St,Sat Oct 10 06:43:49 2020
kS2CP48K66yL2TwIhUqy_A,Tamarind,Chicken,False,4.0,928,99 Hudson St,Sat Oct 10 06:43:49 2020
slQ_Aoqi2ZcvXEAioMDd2w,Hudson Farmer's Market,Chicken,False,2.5,19,111 Hudson St,Sat Oct 10 06:43:49 2020
0Q3xCYWK2N-wJfXjLa9dFg,Bâtard,Chicken,False,4.0,410,239 West Broadway,Sat Oct 10 06:43:49 2020
5CXBrHdBfK7wnu-KXXmUrw,Puffy's Tavern,Chicken,False,4.0,100,81 Hudson St,Sat Oct 10 06:43:49 2020
abNHO9-xlCsv31gghCUuxw,Zutto Japanese American Pub,Chicken,False,4.0,888,77 Hudson St,Sat Oct 10 06:43:49 2020
dAHoDxBmzWqfobnTbCHaQA,Frenchette,Chicken,False,3.5,243,241 W Broadway,Sat Oct 10 06:43:49 2020
Ya8R3poyNFgz7sIOyU1MMQ,Tribeca Tavern & Cafe,Chicken,False,3.5,225,247 W Broadway,Sat Oct 10 06:43:49 2020
PGeL1b4xNJggpZsHEGoxjg,Mr Chow,Chicken,False,3.0,388,121 Hudson St,Sat Oct 10 06:43:49 2020
uf30W3lg8GrBIeU_4Z8n4Q,Tribeca Park Cafe,Chicken,False,3.0,22,1 Walker St,Sat Oct 10 06:43:49 2020
3uJ-wOpTZHd4dsIjMbmYgQ,Thalassa Restaurant,Chicken,False,4.0,407,179 Franklin St,Sat Oct 10 06:43:49 2020
vtKxYnrZld4w6wG82Vm4pg,Tribeca Grill,Chicken,False,3.5,609,375 Greenwich St,Sat Oct 10 06:43:49 2020
3cC6UcOj_-FMXRBYlsXFzA,Two Hands,Chicken,False,3.5,324,251 Church St,Sat Oct 10 06:43:49 2020
d-DQwNxs77Pah2ys0q7w1Q,American Cut Steakhouse Tribeca,Chicken,False,4.0,587,363 Greenwich St,Sat Oct 10 06:43:49 2020
-7Cc_VzuQQ-IlAKriaqMhQ,The Django,Chicken,False,3.5,105,2 Avenue Of The Americas,Sat Oct 10 06:43:49 2020
7X5dByOWa-nXY_2eBnVcHw,The Roxy Hotel,Chicken,False,3.5,419,2 6th Ave,Sat Oct 10 06:43:49 2020
ciFzIPjdDDXeQEG3KNMcAQ,Roxy Bar At Tribeca Hotel,Chicken,False,3.0,75,2 Avenue Of The Americas,Sat Oct 10 06:43:49 2020
ED2I3t5rOf81cddCsLA4tw,Terroir Tribeca,Chicken,False,4.0,286,24 Harrison St,Sat Oct 10 06:43:49 2020
kMQ0IXs5mdjDeUvpWSHgRg,Il Mulino New York - Tribeca,Chicken,False,4.0,47,361 Greenwich St,Sat Oct 10 06:43:49 2020
sLxHi6kOAEV6iqr45jzb_Q,B Flat,Chicken,False,4.0,362,277 Church St,Sat Oct 10 06:43:49 2020
sVoW4CXYNNlgzT5hZ6_QUg,Neighborhood Gourmet Eatery,Chicken,False,3.0,4,275 Church St,Sat Oct 10 06:43:49 2020
QmelPAXgkVLZfUb27diAEw,Shigure,Chicken,False,4.0,117,277 Church St,Sat Oct 10 06:43:49 2020
0xk8TyGZrKMDbEwg1KbjGw,Benvenuto Cafe,Chicken,False,3.0,170,369 Greenwich St,Sat Oct 10 06:43:49 2020
iaMuLypgQa8yaDWOOmlGVg,Zona Tribecca,Chicken,False,3.5,36,353 Greenwich St,Sat Oct 10 06:43:49 2020
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,Chicken,False,4.0,638,145 W Broadway,Sat Oct 10 06:43:49 2020
tRZcEKBNNwiZw1_Px_POag,Smith & Mills,Chicken,False,4.0,282,71 N Moore St,Sat Oct 10 06:43:49 2020
pk89jzL1RsE9U0thf_z6tw,Locanda Verde,Chicken,False,4.0,1626,377 Greenwich St,Sat Oct 10 06:43:49 2020
Rq7B5m9nYiRRRHa8CvPDTg,Edward's,Chicken,False,3.5,230,136 W Broadway,Sat Oct 10 06:43:49 2020
Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,Chicken,False,3.5,167,34 White St,Sat Oct 10 06:43:49 2020
WYhRkUATHRyXZrE55MArbA,Scalini Fedeli,Chicken,False,4.5,309,165 Duane St,Sat Oct 10 06:43:49 2020
MTQpqHo-cCAPK7c9fd6zHw,Il Mattone,Chicken,False,4.5,84,49 Beach St,Sat Oct 10 06:43:49 2020
3y_-DwmoM198umnZHSOmKQ,Yves,Chicken,False,4.0,74,385 Greenwich St,Sat Oct 10 06:43:49 2020
2QOX2rxvcu956xLZRMdBlQ,AOA Bar & Grill,Chicken,False,3.0,353,35 Ave Of The Americas,Sat Oct 10 06:43:49 2020
gjZpcE-X4zQOEqWQPelLgg,Max,Chicken,False,3.5,442,134 W Broadway,Sat Oct 10 06:43:49 2020
CHW9sTtJxM6z8cqEy84aWg,VCafe,Chicken,False,3.5,200,345 Greenwich St,Sat Oct 10 06:43:49 2020
vQXtCgUabVsw5L1TJtnslw,Sarabeth's Tribeca,Chicken,False,3.5,700,339 Greenwich St,Sat Oct 10 06:43:49 2020
BeXjtLTW7spUT_v72vSqwg,Spin Chicken,Chicken,False,3.5,9,339 Greenwich St,Sat Oct 10 06:43:49 2020
BKMCAYb9EAivUm3p-vrC9w,Khe-Yo,Chicken,False,4.0,766,157 Duane St,Sat Oct 10 06:43:49 2020
OuNYQaqEJjkBHRdnC-4HOw,Starbucks,Chicken,False,3.0,30,100 William St,Sat Oct 10 06:43:50 2020
CYf9FmRmjYa2MAnAv1Z4Cw,Blue Spoon Coffee,Chicken,False,4.0,192,90 William St,Sat Oct 10 06:43:50 2020
YYhoD3zlsWZeYaK7Q0y0gA,Halal Gyro Express,Chicken,False,5.0,2,William St,Sat Oct 10 06:43:50 2020
ZQ-dG0tuqniCmfJ2mptRpQ,Blue Ribbon Federal Grill,Chicken,False,4.0,93,84 William St,Sat Oct 10 06:43:50 2020
fuS39acPaRi38DhSSwEI4Q,Felice,Chicken,False,4.0,366,15 Gold St,Sat Oct 10 06:43:50 2020
JZKGFeYrJvvjhXkwAdD8IQ,Open Kitchen,Chicken,False,3.5,107,123 William St,Sat Oct 10 06:43:50 2020
lm9LY7UYOhVqS3V9_XRePA,BentOn Cafe,Chicken,False,2.5,154,123 William St,Sat Oct 10 06:43:50 2020
ad7F8ebMU33i4cOHNff4mw,Jubilee Marketplace,Chicken,False,3.0,222,99 John St,Sat Oct 10 06:43:50 2020
h0qowxmqgwjKsh-fdkxvHw,Latin Social,Chicken,False,3.5,51,75 Maiden Ln,Sat Oct 10 06:43:50 2020
CM0RFd0kqkT-LdC3gXGk2Q,Stout NYC FiDi,Chicken,False,3.5,241,90 John St,Sat Oct 10 06:43:50 2020
ykqXbitAmPGq1xXZoOLCxw,Suited,Chicken,False,5.0,13,1 Dutch St,Sat Oct 10 06:43:50 2020
z_yu_Qo1xTLeYPBqBM5igA,Menya Jiro- Fidi,Chicken,False,4.0,149,123 William St,Sat Oct 10 06:43:50 2020
JcyY0ArcjZhxzLlrBuQuPg,Maestro Pasta,Chicken,False,4.5,70,45 John St,Sat Oct 10 06:43:50 2020
0whkxT11d-NvKWN7gIGf7Q,Jim Brady's Irish Pub and Restaurant,Chicken,False,4.0,128,75 Maiden Ln,Sat Oct 10 06:43:50 2020
wUoLj0v2cJ9T4mgebQqoZw,Giardino D'oro,Chicken,False,4.0,98,5 Gold St,Sat Oct 10 06:43:50 2020
Sq-1bmvA_jypgubzakledA,Konditori,Chicken,False,4.0,55,135 William St,Sat Oct 10 06:43:50 2020
DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,Chicken,False,3.5,583,2 Gold St,Sat Oct 10 06:43:50 2020
FzsVIVgo9MrVrv6wOX9n7Q,Famous Famiglia Pizzeria,Chicken,False,4.0,38,83 Maiden Ln,Sat Oct 10 06:43:50 2020
t4B9GkAuiYIjFCt9SlK3EQ,Poke Bowl,Chicken,False,4.0,308,104 Fulton St,Sat Oct 10 06:43:50 2020
FvCslLyo0SlDKI52bEDekQ,Nish Nush,Chicken,False,4.5,301,41 John St,Sat Oct 10 06:43:50 2020
Xak3sB5LkJgjgYYf6_hQLA,Casa Taqueria,Chicken,False,4.0,64,40 Gold St,Sat Oct 10 06:43:50 2020
QDRMxE9anxw6hvva4r-ZTw,Burger King,Chicken,False,2.5,36,106 Fulton St,Sat Oct 10 06:43:50 2020
j18_IH_wTXJfEF5S8i0uEA,Indian Bollywood Drama,Chicken,False,3.0,2,88 Fulton St,Sat Oct 10 06:43:50 2020
OD1CCNpXwUvXB9P6WkTy9A,Tandoor Palace,Chicken,False,3.5,165,88 Fulton St,Sat Oct 10 06:43:50 2020
q2B2iHIQQbrU0kNt0brvuA,Spa 88 Restaurant,Chicken,False,3.5,21,88 Fulton St,Sat Oct 10 06:43:50 2020
gvSmVWw575Fnh6bnlSwdOA,Great Wall,Chicken,False,1.0,1,88 Fulton St,Sat Oct 10 06:43:50 2020
8kG7sCmIimbiG3_hjQfYZg,Matryoshka,Chicken,False,3.5,22,88 Fulton St,Sat Oct 10 06:43:50 2020
y1192qiuwi3m0tqdt1Dh7g,Sugar Momma,Chicken,False,4.5,48,15 Cliff St,Sat Oct 10 06:43:50 2020
rQpO1Eie_zmeAOQ9s-T0sQ,Hole In The Wall,Chicken,False,4.5,567,15 Cliff St,Sat Oct 10 06:43:50 2020
ehyZHDeH7d1KOJLrOHfnEw,Melt Shop,Chicken,False,4.0,365,111 Fulton St,Sat Oct 10 06:43:50 2020
mnEMipzEekqLWIogjAB_zA,Subway,Chicken,False,2.5,9,112 John St,Sat Oct 10 06:43:50 2020
93C1xqdTGHyGtoZ9vwn3KA,Ketch Brewhouse,Chicken,False,3.5,87,6 Platt St,Sat Oct 10 06:43:50 2020
wfe-bTMQtqMliNXqmFZVkQ,Mike's Noodle House,Chicken,False,2.5,131,80 Nassau St,Sat Oct 10 06:43:50 2020
fhSV2h8d43dwMG65WD8uig,Sophies Cuban Cuisine,Chicken,False,3.0,176,76 Fulton St,Sat Oct 10 06:43:50 2020
O73yeXgNF7ReLuY6EsOa1w,Sushi & Co,Chicken,False,4.5,47,67 Nassau St,Sat Oct 10 06:43:50 2020
Tl62WKPOTpGfhSTcHNKkLQ,Express Halal Cart,Chicken,False,5.0,2,William St,Sat Oct 10 06:43:50 2020
X6GR4rER8QlbJm5kg5cQbQ,Gorilla Cheese,Chicken,False,2.5,18,Moving Target,Sat Oct 10 06:43:50 2020
E_4uwW4UD6PmNIz7nS9E0A,Hale and Hearty Soups,Chicken,False,3.5,74,111 Fulton St,Sat Oct 10 06:43:50 2020
_Ki5XZTB8mL9RDYGj7KP0w,22 Thai Cuisine,Chicken,False,2.5,182,59 Nassau St,Sat Oct 10 06:43:50 2020
QY2VGbMfun6BCJCT6l_lcg,Friendly Gourmet Pizza,Chicken,False,4.0,56,59 Nassau St,Sat Oct 10 06:43:50 2020
XSvT4-d8mDeXBJDoG7pZHw,d Elici,Chicken,False,4.0,109,71 Nassau St,Sat Oct 10 06:43:50 2020
EbQIS7n-Wmd2MsHZDjfBxQ,Dunkin',Chicken,False,2.5,24,64 Fulton St,Sat Oct 10 06:43:50 2020
eKouWOwkXrHG02OUysCq9A,Ruben's Empanadas,Chicken,False,2.5,78,64 Fulton St,Sat Oct 10 06:43:50 2020
i039vyK6n5x8PkCg8QTjDQ,Seaport Deli,Chicken,False,2.5,44,64 Fulton St,Sat Oct 10 06:43:50 2020
lBO2fKhSnvqKDj_C8Uh9aQ,GRK Fresh Greek - Financial District,Chicken,False,3.5,480,111 Fulton St,Sat Oct 10 06:43:50 2020
rb84INY9Uk1_S4vHCdPXLQ,Chipotle Mexican Grill,Chicken,False,3.0,111,111 Fulton St,Sat Oct 10 06:43:50 2020
ypqK8DWM8Bcs43YveSJnNw,Manhatta,Chicken,False,4.5,473,28 Liberty St,Sat Oct 10 06:43:50 2020
c-1QbaEjsARoH7lDg3btqw,Cafe Gusto,Chicken,False,3.0,14,111 Worth St,Sat Oct 10 06:43:50 2020
Q1JvzJPb5-C2e8tbKADJ9A,Stamina Grill & Juice Bar,Chicken,False,3.5,172,80 Nassau St,Sat Oct 10 06:43:50 2020
dOsIIVVfgiDevGZLWaPnTg,DiwaneKhaas,Chicken,False,3.5,122,53 Nassau St,Sat Oct 10 06:43:50 2020
pB7nUkNTCKO2ujGrm4zZDQ,Hong Kong Chinese Restaurant,Hong Kong,True,3.0,4,527 Malcolm X Blvd,Sat Oct 10 06:43:51 2020
3uJAt1EHG0x9pz_c91AHuQ,Peking Garden,Hong Kong,False,3.5,31,3163 Broadway,Sat Oct 10 06:43:51 2020
V-rY0hlPjAghV14jOlVUiQ,Nikko,Hong Kong,False,3.5,364,1280 Amsterdam Ave,Sat Oct 10 06:43:51 2020
IRQmUno4GQMvEDifCXO-cw,China Place,Hong Kong,False,2.0,44,3141 Broadway,Sat Oct 10 06:43:51 2020
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,Hong Kong,False,4.0,738,3600 Broadway,Sat Oct 10 06:43:51 2020
zWDiH7KpUhRhv1cPNExMDg,New Hong Kong Restaurant,Hong Kong,False,3.0,7,1907 Lexington Ave,Sat Oct 10 06:43:51 2020
B9Mbi12NpBJkZcRtQNtMBA,Malaysia Grill,Hong Kong,False,4.0,287,224 W 104th St,Sat Oct 10 06:43:51 2020
zsIfJPwYV2WwXyXEKPd9Jw,China King Restaurant,Hong Kong,False,3.0,20,1026 River Rd,Sat Oct 10 06:43:51 2020
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,Hong Kong,False,3.0,166,2705 Broadway,Sat Oct 10 06:43:51 2020
4OGtGzKP6fvRu7MfQMRSEQ,Hong Kong,Hong Kong,False,4.0,16,1703 Lexington Ave,Sat Oct 10 06:43:51 2020
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,Hong Kong,False,4.0,576,2651 Broadway,Sat Oct 10 06:43:51 2020
QFjyGK3DtTGJ9-g8E7ofCw,Halal Kitchen,Hong Kong,False,3.5,15,2135 2nd Ave,Sat Oct 10 06:43:51 2020
pmJqb7-EckluXUk6Rtml6A,Hunan Park,Hong Kong,False,3.0,94,721 Columbus Ave,Sat Oct 10 06:43:51 2020
xBTqo83cgF4TvCjKFjlwqQ,La Dinastia II,Hong Kong,False,3.5,65,4059 Broadway,Sat Oct 10 06:43:51 2020
rGuXwUtNoDp0_GmspjYwcA,Petite Soo Chow,Hong Kong,False,3.5,539,607 Gorge Rd,Sat Oct 10 06:43:52 2020
yDS7SUTAe6y3BYKdepIrbg,Szechaun Mirchi,Hong Kong,False,3.5,185,633 Anderson Ave,Sat Oct 10 06:43:52 2020
MHYj7JzC_qqlQ62T_OwD-g,Lucky Pickle Dumpling,Hong Kong,False,3.5,166,513 Amsterdam Ave,Sat Oct 10 06:43:52 2020
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,Hong Kong,False,4.0,1186,484 Amsterdam Ave,Sat Oct 10 06:43:52 2020
QaolMEijS7L6eodSneOdng,Tri Dim West,Hong Kong,False,4.0,98,467 Columbus Ave,Sat Oct 10 06:43:52 2020
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,Hong Kong,False,3.5,130,1817 2nd Ave,Sat Oct 10 06:43:52 2020
hBbAmEYXM4L03AU9Vt_p9g,Hong Kong Station,Hong Kong,False,3.5,124,157 W 47th St,Sat Oct 10 06:43:53 2020
1-o-uoVSaeUcorTYmHc6bw,Hong Kong Food Town,Hong Kong,False,3.0,43,48 W 48TH St,Sat Oct 10 06:43:53 2020
sfsjk1h50ooC2ioY7m48gw,Pig Heaven,Hong Kong,False,4.0,400,1420 3rd Ave,Sat Oct 10 06:43:53 2020
MYPes7EWP5aLiVG1Z_9eFQ,Jing Fong,Hong Kong,False,3.0,208,380 Amsterdam Ave,Sat Oct 10 06:43:53 2020
oowNI_aUmGEFa_VW8BFgRg,Tri Dim Shanghai,Hong Kong,False,4.0,406,1378 3rd Ave,Sat Oct 10 06:43:53 2020
6uPtOyrxXV8y1y8pvLU2pA,Pic Up Stix,Hong Kong,False,3.0,68,1372 Lexington Ave,Sat Oct 10 06:43:53 2020
